nctId,facility,status,nome,estado,zip,country,codigo_6d,codigo_ibge,latitude,longitude
NCT05952557,Research Site,RECRUITING,Blumenau,SC,89010-340,Brazil,420240.0,4202404.0,-26.9155,-49.0709
NCT05952557,Research Site,RECRUITING,Brasilia,DF,71615-907,Brazil,530010.0,5300108.0,-15.7795,-47.9297
NCT05952557,Research Site,RECRUITING,Curitiba,PR,80730-380,Brazil,410690.0,4106902.0,-25.4195,-49.2646
NCT05952557,Research Site,RECRUITING,Curitiba,PR,80810-050,Brazil,410690.0,4106902.0,-25.4195,-49.2646
NCT05952557,Research Site,RECRUITING,Fortaleza,CE,60135-237,Brazil,230440.0,2304400.0,-3.71664,-38.5423
NCT05952557,Research Site,RECRUITING,Fortaleza,CE,60430-230,Brazil,230440.0,2304400.0,-3.71664,-38.5423
NCT05952557,Research Site,RECRUITING,Goiania,GO,74000-000,Brazil,520870.0,5208707.0,-16.6864,-49.2643
NCT05952557,Research Site,RECRUITING,Itajai,SC,88301-220,Brazil,420820.0,4208203.0,-26.9101,-48.6705
NCT05952557,Research Site,RECRUITING,Joao Pessoa,PB,58013-140,Brazil,250750.0,2507507.0,-7.11509,-34.8641
NCT05952557,Research Site,RECRUITING,Natal,RN,59075-740,Brazil,240810.0,2408102.0,-5.79357,-35.1986
NCT05952557,Research Site,RECRUITING,Porto Alegre,RS,90035-001,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT05952557,Research Site,RECRUITING,Porto Alegre,RS,90050-170,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT05952557,Research Site,RECRUITING,Porto Alegre,RS,90610000,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT05952557,Research Site,RECRUITING,Porto Velho,RO,76834-899,Brazil,110020.0,1100205.0,-8.76077,-63.8999
NCT05952557,Research Site,RECRUITING,Pouso Alegre,MG,37554-216,Brazil,315250.0,3152501.0,-22.2266,-45.9389
NCT05952557,Research Site,RECRUITING,Recife,PE,50070-480,Brazil,261160.0,2611606.0,-8.04666,-34.8771
NCT05952557,Research Site,RECRUITING,Ribeirao Preto,SP,14015-130,Brazil,354340.0,3543402.0,-21.1699,-47.8099
NCT05952557,Research Site,RECRUITING,Rio de Janeiro,RJ,20560-120,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT05952557,Research Site,RECRUITING,Rio de Janeiro,RJ,22793-080,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT05952557,Research Site,RECRUITING,Salvador,BA,40170-110,Brazil,292740.0,2927408.0,-12.9718,-38.5011
NCT05952557,Research Site,RECRUITING,Santo Andre,SP,09060-650,Brazil,354780.0,3547809.0,-23.6737,-46.5432
NCT05952557,Research Site,RECRUITING,Sao Paulo,SP,01246-000,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05952557,Research Site,RECRUITING,Sao Paulo,SP,01327-001,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05952557,Research Site,RECRUITING,Sao Paulo,SP,01409-902,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05952557,Research Site,RECRUITING,Sao Paulo,SP,03102-006,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05952557,Research Site,RECRUITING,Taubate,SP,12030-200,Brazil,355410.0,3554102.0,-23.0104,-45.5593
NCT05952557,Research Site,RECRUITING,Teresina,PI,64049-200,Brazil,221100.0,2211001.0,-5.09194,-42.8034
NCT05952557,Research Site,RECRUITING,Tres Lagoas,MS,79601-001,Brazil,500830.0,5008305.0,-20.7849,-51.7007
NCT05952557,Research Site,RECRUITING,Vitoria,ES,29043-260,Brazil,320530.0,3205309.0,-20.3155,-40.3128
NCT06174987,Instituto Aericas,NOT_YET_RECRUITING,Rio de Janeiro,RJ,,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT06174987,A.C. Camargo Cancer Center,NOT_YET_RECRUITING,Sao Paulo,SP,,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06174987,IBCC Nucleo de Pequisa e Ensino,NOT_YET_RECRUITING,Sao Paulo,SP,,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06793137,A.C Camargo Cancer Center,RECRUITING,Sao Paulo,SP,01509-010,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05412680,ICESP,RECRUITING,Sao Paulo,SP,01246000,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05794906,Oncocentro - Fortaleza,RECRUITING,Fortaleza,CE,60135-237,Brazil,230440.0,2304400.0,-3.71664,-38.5423
NCT05794906,Hospital Evangélico de Cachoeiro de Itapemirim,NOT_YET_RECRUITING,Vitoria,ES,29047-660,Brazil,320530.0,3205309.0,-20.3155,-40.3128
NCT05794906,Hospital São Rafael,RECRUITING,Salvador,BA,41253-190,Brazil,292740.0,2927408.0,-12.9718,-38.5011
NCT05794906,Assistência Multidisciplinar em Oncologia (AMO),RECRUITING,Salvador,BA,41950-640,Brazil,292740.0,2927408.0,-12.9718,-38.5011
NCT05794906,Liga Paranaense de Combate ao Cancer-Hosp Erasto Gaertner,RECRUITING,Curitiba,PR,81520-060,Brazil,410690.0,4106902.0,-25.4195,-49.2646
NCT05794906,Real Hospital Português,WITHDRAWN,Recife,PE,50070-160,Brazil,261160.0,2611606.0,-8.04666,-34.8771
NCT05794906,Instituto D'Or Pesquisa e Ensino (IDOR) (D'Or Institute for Research & Education) - Rio de Janeiro,RECRUITING,Rio de Janeiro,RJ,22281-100,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT05794906,Liga Norte Riograndense Contra o Cancer | Centro de Pesquisa Clínica,RECRUITING,Natal,RN,59040-000,Brazil,240810.0,2408102.0,-5.79357,-35.1986
NCT05794906,Hospital Moinhos de Vento-Centro Clínico,RECRUITING,Porto Alegre,RS,90035-001,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT05794906,Hospital Mae de Deus,NOT_YET_RECRUITING,Porto Alegre,RS,90850-170,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT05794906,Faculdade de Medicina do ABC,RECRUITING,Santo Andre,SP,09060-650,Brazil,354780.0,3547809.0,-23.6737,-46.5432
NCT05794906,Instituto do Cancer do Estado de Sao Paulo,RECRUITING,Sao Paulo,SP,01246-000,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05794906,Real e Benemérita Associação Portuguesa de Beneficência,RECRUITING,Sao Paulo,SP,01323-001,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05794906,Inst. de Assistência Médica ao Sérvidor Público Estadual,RECRUITING,Sao Paulo,SP,04039-004,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05794906,Hospital das Clínicas da Universidade de Campinas - UNICAMP,RECRUITING,Sao Paulo,SP,13083-888,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05794906,NAIC - Instituto do Cancer,NOT_YET_RECRUITING,Bauru,SP,17033-490,Brazil,350600.0,3506003.0,-22.3246,-49.0871
NCT05794906,Hospital Sirio Libanês - Hospital Base de Brasilia,WITHDRAWN,Brasilia,DF,70200-730,Brazil,530010.0,5300108.0,-15.7795,-47.9297
NCT05794906,Universidade Estadual do Rio de Janeiro,RECRUITING,Rio de Janeiro,RJ,20551-030,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT05794906,Hospital Sirio Libanes,RECRUITING,Sao Paulo,SP,01308-050,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05794906,Hospital Alemao Oswaldo Cruz,RECRUITING,Sao Paulo,SP,01327-001,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05794906,Hospital do Cancer de Sao Paulo - A. C. Camargo,RECRUITING,Sao Paulo,SP,01525-001,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05794906,Hospital Israelita Albert Einstein | Morumbi - Clinical Research Department,WITHDRAWN,Sao Paulo,SP,05651-901,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06417814,Research Site,NOT_YET_RECRUITING,Barretos,SP,14784-400,Brazil,350550.0,3505500.0,-20.5531,-48.5698
NCT06417814,Research Site,NOT_YET_RECRUITING,Betim,MG,32671-550,Brazil,310670.0,3106705.0,-19.9668,-44.2008
NCT06417814,Research Site,NOT_YET_RECRUITING,Blumenau,SC,89010-340,Brazil,420240.0,4202404.0,-26.9155,-49.0709
NCT06417814,Research Site,NOT_YET_RECRUITING,Florianopolis,SC,88040-970,Brazil,420540.0,4205407.0,-27.5945,-48.5477
NCT06417814,Research Site,NOT_YET_RECRUITING,Itajai,SC,88301-220,Brazil,420820.0,4208203.0,-26.9101,-48.6705
NCT06417814,Research Site,NOT_YET_RECRUITING,Pelotas,RS,96020-080,Brazil,431440.0,4314407.0,-31.7649,-52.3371
NCT06417814,Research Site,NOT_YET_RECRUITING,Porto Alegre,RS,90035-074,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06417814,Research Site,NOT_YET_RECRUITING,Porto Alegre,RS,90470-340,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06417814,Research Site,NOT_YET_RECRUITING,Porto Alegre,RS,90610-000,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06417814,Research Site,NOT_YET_RECRUITING,Rio de Janeiro,RJ,22250-905,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT06417814,Research Site,NOT_YET_RECRUITING,Rio de Janeiro,RJ,22281-100,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT06417814,Research Site,NOT_YET_RECRUITING,Rio de Janeiro,RJ,22775-001,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT06417814,Research Site,NOT_YET_RECRUITING,Sao Paulo,SP,01323-900,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06417814,Research Site,NOT_YET_RECRUITING,Sao Paulo,SP,01327-001,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06833073,Instituto do Câncer e Transplante de Curitiba ( Site 0402),RECRUITING,Curitiba,PR,80510-130,Brazil,410690.0,4106902.0,-25.4195,-49.2646
NCT06833073,Hospital de Clínicas de Passo Fundo ( Site 0406),RECRUITING,Passo Fundo,RS,99010-260,Brazil,431410.0,4314100.0,-28.2576,-52.4091
NCT06833073,Fundação Pio XII - Hospital de Câncer de Barretos ( Site 0400),RECRUITING,Barretos,SP,14784-400,Brazil,350550.0,3505500.0,-20.5531,-48.5698
NCT04680442,Hospital de Clínicas de Porto Alegre,RECRUITING,Porto Alegre,RS,90035903 / 90410000,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT04680442,Irmandade Da Santa Casa De Misericórdia De Porto Alegre,RECRUITING,Porto Alegre,RS,90050-170,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT04680442,Hospital Alemão Oswaldo Cruz,RECRUITING,Sao Paulo,SP,01327-903,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT04680442,Clínica de Pesquisa e Centro de Estudos em Oncologia Ginecológica e Mamária Ltda,RECRUITING,Sao Paulo,SP,1317000,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05622136,ICESP - Instituto do Câncer do Estado de São Paulo,RECRUITING,Sao Paulo,SP,01246-000,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05429632,CEPON - Centro de Pesquisas Oncologicas,ACTIVE_NOT_RECRUITING,Florianopolis,SC,88034-000,Brazil,420540.0,4205407.0,-27.5945,-48.5477
NCT05429632,Hospital Erasto Gaertner,ACTIVE_NOT_RECRUITING,Rio de Janeiro,RJ,81520-060,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT05429632,Hospital Alemao Oswaldo Cruz (HAOC),ACTIVE_NOT_RECRUITING,Sao Paulo,SP,01327-001,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05429632,Universidade de Sao Paulo (USP) - Hospital das Clinicas da Faculdade de Medicina (HCFMUSP),RECRUITING,Sao Paulo,SP,05403-000,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05429632,Hospital Israelita Albert Einstein,ACTIVE_NOT_RECRUITING,Sao Paulo,SP,05652-900,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05429632,Unicamp,RECRUITING,Sao Paulo,SP,13083-878,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05429632,Hospital Amaral Carvalho,ACTIVE_NOT_RECRUITING,Sao Paulo,SP,17210-080,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05352672,Fundacao Pio XII - Hospital de Amor de Barretos,RECRUITING,Barretos,SP,14784-400,Brazil,350550.0,3505500.0,-20.5531,-48.5698
NCT05352672,Centro Avancado de Tratamento Oncologico (CENANTRON),RECRUITING,Belo Horizonte,MG,30130-090,Brazil,310620.0,3106200.0,-19.9102,-43.9266
NCT05352672,Liga Paranaense de Combate ao Cancer - Hospital Erasto Gaertner,RECRUITING,Curitiba,PR,81520-060,Brazil,410690.0,4106902.0,-25.4195,-49.2646
NCT05352672,Oncosite Centro De Pesquisa Clinica Em Oncologia,RECRUITING,Ijui,RS,98700-000,Brazil,431020.0,4310207.0,-28388.0,-53.92
NCT05352672,Clinica de Neoplasias Litoral/atarina Pesquisa Clínica,RECRUITING,Itajai,SC,88301-220,Brazil,420820.0,4208203.0,-26.9101,-48.6705
NCT05352672,Instituto Joinvilense De Hematologia E Oncologia,RECRUITING,Joinville,SC,89201-260,Brazil,420910.0,4209102.0,-26.3045,-48.8487
NCT05352672,Animi Unidade de Tratamento Oncologico Ltda,RECRUITING,Lages,SC,88501-001,Brazil,420930.0,4209300.0,-27815.0,-50.3259
NCT05352672,Hospital Bruno Born,RECRUITING,Lajeado,RS,95900-000,Brazil,431140.0,4311403.0,-29.4591,-51.9644
NCT05352672,Hospital Sao Vicente de Paulo (HSVP) Instituto do Cancer,RECRUITING,Passo Fundo,RS,99010-080,Brazil,431410.0,4314100.0,-28.2576,-52.4091
NCT05352672,Hospital Moinhos de Vento,RECRUITING,Porto Alegre,RS,90035-001,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT05352672,Hospital de Clinicas de Porto Alegre (HCPA),RECRUITING,Porto Alegre,RS,90035-903,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT05352672,CPO - Centro de Pesquisas em Oncologia,RECRUITING,Porto Alegre,RS,90610-000,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT05352672,Fundacao PIO XII - Hospital de Amor Amazonia,RECRUITING,Porto Velho,RO,76834-899,Brazil,110020.0,1100205.0,-8.76077,-63.8999
NCT05352672,Instituto COI,RECRUITING,Rio de Janeiro,RJ,22793080,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT05352672,Hospital Sao Rafael,RECRUITING,Salvador,BA,41253- 190,Brazil,292740.0,2927408.0,-12.9718,-38.5011
NCT05352672,INCA - Brazilian National Cancer Institute,RECRUITING,Santo Cristo,RS,20220-410,Brazil,431790.0,4317905.0,-27.8263,-54662.0
NCT05352672,Fundacao Faculdade Regional de Medicina de Sao Jose do Rio Preto,RECRUITING,Sao Jose do Rio Preto,SP,15090-000,Brazil,354980.0,3549805.0,-20.8113,-49.3758
NCT05352672,Hemomed,RECRUITING,Sao Paulo,SP,01236-030,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05352672,Hospital Sirio Libanes (HSL),RECRUITING,Sao Paulo,SP,01308-050,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05352672,Sao Camilo Oncologia,RECRUITING,Sao Paulo,SP,04014-002,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05920356,Hospital Evangelico de Cachoeiro de Itapemirim,RECRUITING,Cachoeiro de Itapemirim,ES,29308-014,Brazil,320120.0,3201209.0,-20.8462,-41.1198
NCT05920356,Núcleo de Oncologia da Bahia,RECRUITING,Salvador,BA,40170-110,Brazil,292740.0,2927408.0,-12.9718,-38.5011
NCT05920356,Hospital Sirio Libanes,RECRUITING,Brasilia,DF,70200-730,Brazil,530010.0,5300108.0,-15.7795,-47.9297
NCT05920356,Oncoclinicas Onco Vida Distrito Federal,RECRUITING,Brasilia,DF,70390-150,Brazil,530010.0,5300108.0,-15.7795,-47.9297
NCT05920356,Nucleo de Ensino Pesquisa e Inovacao Mario Penna,RECRUITING,Belo Horizonte,MG,30380-472,Brazil,310620.0,3106200.0,-19.9102,-43.9266
NCT05920356,Centro de Tratamento Oncologico - Cto,RECRUITING,Belem,PA,66073-005,Brazil,150140.0,1501402.0,-1.4554,-48.4898
NCT05920356,Instituto Medicina Integral Imip,RECRUITING,Recife,PE,50070-550,Brazil,261160.0,2611606.0,-8.04666,-34.8771
NCT05920356,Liga Norte-Riograndense Contra O Cancer,RECRUITING,Natal,RN,59062-000,Brazil,240810.0,2408102.0,-5.79357,-35.1986
NCT05920356,Associação Beneficente de Canoas,TERMINATED,Canoas,RS,92030-000,Brazil,430460.0,4304606.0,-29.9128,-51.1857
NCT05920356,Irmandade da Santa Casa de Misericordia de Porto Alegre,RECRUITING,Porto Alegre,RS,90050-170,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT05920356,Hospital Sao Lucas da Pontificia Universidade Catolica do Rio Grande do Sul,RECRUITING,Porto Alegre,RS,90610-000,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT05920356,Centro de pesquisa em oncologia Hospital Ana Nery,RECRUITING,Santa Cruz do Sul,RS,96835-090,Brazil,431680.0,4316808.0,-29722.0,-52.4343
NCT05920356,Clinica de Neoplasias Litoral,TERMINATED,Itajai,SC,88301-220,Brazil,420820.0,4208203.0,-26.9101,-48.6705
NCT05920356,Fundacao Pio 12 Hospital de Amor de Barretos,RECRUITING,Barretos,SP,14784-400,Brazil,350550.0,3505500.0,-20.5531,-48.5698
NCT05920356,Santa Casa de Misericordia de Santos - Iscms,RECRUITING,Santos,SP,11075-900,Brazil,354850.0,3548500.0,-23.9535,-46335.0
NCT05920356,Hospital de Base de Sao Jose do Rio Preto,RECRUITING,Sao Jose do Rio Preto,SP,15090-000,Brazil,354980.0,3549805.0,-20.8113,-49.3758
NCT05920356,Beneficencia Portuguesa de Sao Paulo - Bp,RECRUITING,Sao Paulo,SP,01323-900,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05920356,Fundacao Antonio Prudente,RECRUITING,Sao Paulo,SP,01509-900,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05920356,Oncoclinicas Rio de Janeiro S A,RECRUITING,Rio de Janeiro,RJ,22250-905,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT05920356,Instituto de Ensino e Pesquisa Sao Lucas Iep Sao Lucas,RECRUITING,Sao Paulo,SP,01236-030,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05920356,Instituto Cancer Sao Paulo Icesp,RECRUITING,Sao Paulo,SP,01246-000,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05203172,Liga Norte Riograndense Contra o Câncer,RECRUITING,Natal,RN,59062-000,Brazil,240810.0,2408102.0,-5.79357,-35.1986
NCT05203172,ONCOSITE - Centro de Pesquisa Clinica em Oncologia,RECRUITING,Ijui,RS,98700-000,Brazil,431020.0,4310207.0,-28388.0,-53.92
NCT05203172,Fundação Pio XII - Hospital de Câncer de Barretos,RECRUITING,Barretos,SP,14784400,Brazil,350550.0,3505500.0,-20.5531,-48.5698
NCT05203172,BP - A Beneficencia Portuguesa de São Paulo,RECRUITING,Sao Paulo,SP,01321-001,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT05203172,Real e Benemerita Associacao Portuguesa de Beneficencia,RECRUITING,Sao Paulo,SP,01323-030,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06764875,Research Site,RECRUITING,Barretos,SP,14784-057,Brazil,350550.0,3505500.0,-20.5531,-48.5698
NCT06764875,Research Site,RECRUITING,Brasilia,DF,71681-603,Brazil,530010.0,5300108.0,-15.7795,-47.9297
NCT06764875,Research Site,RECRUITING,Campo Grande,MS,79020-180,Brazil,500270.0,5002704.0,-20.4486,-54.6295
NCT06764875,Research Site,WITHDRAWN,Natal,RN,59075-740,Brazil,240810.0,2408102.0,-5.79357,-35.1986
NCT06764875,Research Site,NOT_YET_RECRUITING,Porto Alegre,RS,91350-200,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06764875,Research Site,RECRUITING,Recife,PE,50040-000,Brazil,261160.0,2611606.0,-8.04666,-34.8771
NCT06764875,Research Site,RECRUITING,Salvador,BA,40170-110,Brazil,292740.0,2927408.0,-12.9718,-38.5011
NCT06764875,Research Site,RECRUITING,Sao Paulo,SP,05652-9000,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06764875,Research Site,RECRUITING,Vitoria,ES,29043-272,Brazil,320530.0,3205309.0,-20.3155,-40.3128
NCT06537843,Hospital Ophir Loyola,NOT_YET_RECRUITING,Belem,PA,,Brazil,150140.0,1501402.0,-1.4554,-48.4898
NCT06537843,Hospital de Clínicas da UFPR,NOT_YET_RECRUITING,Curitiba,PR,,Brazil,410690.0,4106902.0,-25.4195,-49.2646
NCT06537843,Hospital Universitario Polydoro Ernani de Sao Thiago,NOT_YET_RECRUITING,Florianopolis,SC,,Brazil,420540.0,4205407.0,-27.5945,-48.5477
NCT06537843,Hospital Amaral Carvalho,RECRUITING,Jau,SP,,Brazil,352530.0,3525300.0,-22.2936,-48.5592
NCT06537843,Hospital Municipal Sao Jose,RECRUITING,Joinville,SC,,Brazil,420910.0,4209102.0,-26.3045,-48.8487
NCT04224493,Association Hospital de Caridade de Iju,RECRUITING,Ijui,RS,,Brazil,431020.0,4310207.0,-28388.0,-53.92
NCT04224493,Liga Norte Riograndense Contra o Cancer,RECRUITING,Natal,RN,,Brazil,240810.0,2408102.0,-5.79357,-35.1986
NCT04224493,Hospital de Clinicas de Porto Alegre - Centro de Pesquisa Clinica,RECRUITING,Porto Alegre,RS,,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT04224493,Instituto de Psiquiatria - UFRJ,RECRUITING,Rio de Janeiro,RJ,,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT04224493,Instituto Nacional de Câncer - INCA,RECRUITING,Rio de Janeiro,RJ,,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT04224493,Irmandade Santa Casa de Misericordia de Sao Paulo,RECRUITING,Sao Paulo,SP,,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06745323,Liga Norte-Riograndense Contra O Cancer,RECRUITING,Natal,RN,59075-740,Brazil,240810.0,2408102.0,-5.79357,-35.1986
NCT06745323,Hospital de Clinicas de Porto Alegre,RECRUITING,Porto Alegre,RS,90035-003,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06745323,Hospital Sao Lucas da Pontificia Universidade Catolica do Rio Grande do Sul,RECRUITING,Porto Alegre,RS,90610-000,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06745323,Cipo - Centro Integrado de Pesquisa em Oncologia,RECRUITING,Porto Alegre,RS,91350-200,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06745323,Hospital de Amor,RECRUITING,Barretos,SP,14784-400,Brazil,350550.0,3505500.0,-20.5531,-48.5698
NCT06745323,Hospital de Base de Sao Jose do Rio Preto,RECRUITING,Sao Jose do Rio Preto,SP,15090-000,Brazil,354980.0,3549805.0,-20.8113,-49.3758
NCT05668988,Fundacao PIO XII - Hospital do Cancer de Barretos,RECRUITING,Barretos,SP,,Brazil,350550.0,3505500.0,-20.5531,-48.5698
NCT05668988,Centro de Pesquisas Clinicas em,RECRUITING,Cachoeiro de Itapemirim,ES,,Brazil,320120.0,3201209.0,-20.8462,-41.1198
NCT05668988,Liga Norte Riograndense Contra o Câncer,RECRUITING,Natal,RN,,Brazil,240810.0,2408102.0,-5.79357,-35.1986
NCT05668988,Hospital São Lucas da PUCRS,RECRUITING,Porto Alegre,RS,,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT05668988,Santa Casa de Misericordia- Porto Alegre - Hospital Santa Rita,RECRUITING,Porto Alegre,RS,,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT05668988,Instituto D'Or de Pesquisa e Ensino - Recife,RECRUITING,Recife,PE,,Brazil,261160.0,2611606.0,-8.04666,-34.8771
NCT05668988,Instituto America(COI),RECRUITING,Rio de Janeiro,RJ,,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT05668988,Instituto D'Or de Pesquisa e Ensino,RECRUITING,Rio de Janeiro,RJ,,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT05668988,Instituto Nacional de Cancer Jose Alencar Gomes da Silva,RECRUITING,Rio de Janeiro,RJ,,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT05668988,Instituto do Cancer do Estado de Sao Paulo - ICES,RECRUITING,Sao Paulo,SP,,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06593522,Núcleo de Oncologia da Bahia,RECRUITING,Salvador,BA,40170-110,Brazil,292740.0,2927408.0,-12.9718,-38.5011
NCT06593522,Liga Norte-Riograndense Contra O Cancer,RECRUITING,Natal,RN,59062-000,Brazil,240810.0,2408102.0,-5.79357,-35.1986
NCT06593522,Hospital Sao Lucas da Pontificia Universidade Catolica do Rio Grande do Sul,RECRUITING,Porto Alegre,RS,90610-000,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06593522,Hospital Nossa Senhora da Conceicao,RECRUITING,Porto Alegre,RS,91010-004,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06593522,Fundacao Pio 12 Hospital de Amor de Barretos,RECRUITING,Barretos,SP,14784-400,Brazil,350550.0,3505500.0,-20.5531,-48.5698
NCT06593522,Fund Fac Reg Med Sao Jose Rio Preto,RECRUITING,Sao Jose do Rio Preto,SP,15090-000,Brazil,354980.0,3549805.0,-20.8113,-49.3758
NCT06593522,Instituto do Cancer Estado SP Icesp,RECRUITING,Sao Paulo,SP,01246-000,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06593522,Fundacao Antonio Prudente - Hosp AC Camargo,RECRUITING,Sao Paulo,SP,01509-900,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06593522,Instituto de Educacao Pesquisa e Gestao em Saude,RECRUITING,Rio de Janeiro,RJ,22775-001,Brazil,330455.0,3304557.0,-22.9129,-43.2003
NCT06593522,Centro Paulista de Oncologia,RECRUITING,Sao Paulo,SP,04538-132,Brazil,355030.0,3550308.0,-23.5329,-46.6395
NCT06112379,Research Site,ACTIVE_NOT_RECRUITING,Brasilia,DF,71681-603,Brazil,530010.0,5300108.0,-15.7795,-47.9297
NCT06112379,Research Site,ACTIVE_NOT_RECRUITING,Curitiba,PR,80440-220,Brazil,410690.0,4106902.0,-25.4195,-49.2646
NCT06112379,Research Site,RECRUITING,Fortaleza,CE,60336-045,Brazil,230440.0,2304400.0,-3.71664,-38.5423
NCT06112379,Research Site,RECRUITING,Londrina,PR,86015-520,Brazil,411370.0,4113700.0,-23304.0,-51.1691
NCT06112379,Research Site,RECRUITING,Natal,RN,59075-740,Brazil,240810.0,2408102.0,-5.79357,-35.1986
NCT06112379,Research Site,RECRUITING,Porto Alegre,RS,90035-000,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06112379,Research Site,ACTIVE_NOT_RECRUITING,Porto Alegre,RS,90035-903,Brazil,431490.0,4314902.0,-30.0318,-51.2065
NCT06112379,Research Site,ACTIVE_NOT_RECRUITING,Ribeirao Preto,SP,14051-140,Brazil,354340.0,3543402.0,-21.1699,-47.8099
NCT06112379,Research Site,ACTIVE_NOT_RECRUITING,Santo Andre,SP,09060-650,Brazil,354780.0,3547809.0,-23.6737,-46.5432
